Gross Margin % 2009,55.2
Gross Margin % 2010,60.3
Gross Margin % YoY % change,9.239
Operating Margin % 2009,17.3
Operating Margin % 2010,36.5
Operating Margin % YoY % change,110.983
Earnings Per Share USD 2009,1.23
Earnings Per Share USD 2010,4.66
Earnings Per Share USD YoY % change,278.862
Book Value Per Share USD 2009,13.37
Book Value Per Share USD 2010,17.12
Book Value Per Share USD YoY % change,28.048
SG&A 2009,19.85
SG&A 2010,11.64
SG&A YoY % change,-41.360
R&D 2009,18.10
R&D 2010,12.16
R&D YoY % change,-32.818
Return on Assets % 2009,5.65
Return on Assets % 2010,18.51
Return on Assets % YoY % change,227.611
Return on Equity % 2009,9.58
Return on Equity % 2010,31.11
Return on Equity % YoY % change,224.739
Return on Invested Capital % 2009,5.78
Return on Invested Capital % 2010,22.71
Return on Invested Capital % YoY % change,292.907
Cap Ex as a % of Sales 2009,1.66
Cap Ex as a % of Sales 2010,1.61
Cap Ex as a % of Sales YoY % change,-3.012
Total Current Assets 2009,72.57
Total Current Assets 2010,78.62
Total Current Assets YoY % change,8.337
Total Current Liabilities 2009,19.75
Total Current Liabilities 2010,18.86
Total Current Liabilities YoY % change,-4.506
Current Ratio 2009,3.67
Current Ratio 2010,4.17
Current Ratio YoY % change,13.624
Quick Ratio 2009,2.56
Quick Ratio 2010,3.04
Quick Ratio YoY % change,18.750
