Gross Margin % 2009,64.5
Gross Margin % 2010,65.2
Gross Margin % YoY % change,1.085
Operating Margin % 2009,35.4
Operating Margin % 2010,31.0
Operating Margin % YoY % change,-12.429
Earnings Per Share USD 2009,26.31
Earnings Per Share USD 2010,29.76
Earnings Per Share USD YoY % change,13.113
Book Value Per Share USD 2009,143.92
Book Value Per Share USD 2010,179.52
Book Value Per Share USD YoY % change,24.736
SG&A 2009,16.24
SG&A 2010,19.29
SG&A YoY % change,18.781
R&D 2009,12.83
R&D 2010,13.62
R&D YoY % change,6.157
Return on Assets % 2009,17.30
Return on Assets % 2010,14.93
Return on Assets % YoY % change,-13.699
Return on Equity % 2009,20.68
Return on Equity % 2010,18.66
Return on Equity % YoY % change,-9.768
Return on Invested Capital % 2009,19.07
Return on Invested Capital % 2010,16.85
Return on Invested Capital % YoY % change,-11.641
Cap Ex as a % of Sales 2009,13.70
Cap Ex as a % of Sales 2010,9.07
Cap Ex as a % of Sales YoY % change,-33.796
Total Current Assets 2009,71.84
Total Current Assets 2010,72.70
Total Current Assets YoY % change,1.197
Total Current Liabilities 2009,17.28
Total Current Liabilities 2010,12.28
Total Current Liabilities YoY % change,-28.935
Current Ratio 2009,4.16
Current Ratio 2010,5.92
Current Ratio YoY % change,42.308
Quick Ratio 2009,4.00
Quick Ratio 2010,5.70
Quick Ratio YoY % change,42.500
