Gross Margin % 2009,30.1
Gross Margin % 2010,30.5
Gross Margin % YoY % change,1.329
Operating Margin % 2009,18.0
Operating Margin % 2010,17.8
Operating Margin % YoY % change,-1.111
Earnings Per Share USD 2009,0.99
Earnings Per Share USD 2010,1.15
Earnings Per Share USD YoY % change,16.162
Book Value Per Share USD 2009,6.38
Book Value Per Share USD 2010,6.46
Book Value Per Share USD YoY % change,1.254
SG&A 2009,12.06
SG&A 2010,12.63
SG&A YoY % change,4.726
Return on Assets % 2009,10.59
Return on Assets % 2010,11.58
Return on Assets % YoY % change,9.348
Return on Equity % 2009,16.05
Return on Equity % 2010,17.35
Return on Equity % YoY % change,8.100
Return on Invested Capital % 2009,0.27
Return on Invested Capital % 2010,14.18
Return on Invested Capital % YoY % change,5151.852
Cap Ex as a % of Sales 2009,12.66
Cap Ex as a % of Sales 2010,5.30
Cap Ex as a % of Sales YoY % change,-58.136
Total Current Assets 2009,36.97
Total Current Assets 2010,34.99
Total Current Assets YoY % change,-5.356
Total Current Liabilities 2009,11.64
Total Current Liabilities 2010,20.48
Total Current Liabilities YoY % change,75.945
Current Ratio 2009,3.18
Current Ratio 2010,1.71
Current Ratio YoY % change,-46.226
Quick Ratio 2009,2.84
Quick Ratio 2010,1.48
Quick Ratio YoY % change,-47.887
