Gross Margin % 2009,71.0
Gross Margin % 2010,70.4
Gross Margin % YoY % change,-0.845
Operating Margin % 2009,44.4
Operating Margin % 2010,41.1
Operating Margin % YoY % change,-7.432
Earnings Per Share USD 2009,2.49
Earnings Per Share USD 2010,2.35
Earnings Per Share USD YoY % change,-5.622
Book Value Per Share USD 2009,7.27
Book Value Per Share USD 2010,9.33
Book Value Per Share USD YoY % change,28.336
SG&A 2009,13.02
SG&A 2010,13.52
SG&A YoY % change,3.840
R&D 2009,13.54
R&D 2010,15.78
R&D YoY % change,16.544
Return on Assets % 2009,25.87
Return on Assets % 2010,19.17
Return on Assets % YoY % change,-25.899
Return on Equity % 2009,45.93
Return on Equity % 2010,28.99
Return on Equity % YoY % change,-36.882
Return on Invested Capital % 2009,35.36
Return on Invested Capital % 2010,22.51
Return on Invested Capital % YoY % change,-36.340
Cap Ex as a % of Sales 2009,0.89
Cap Ex as a % of Sales 2010,1.54
Cap Ex as a % of Sales YoY % change,73.034
Total Current Assets 2009,93.91
Total Current Assets 2010,92.82
Total Current Assets YoY % change,-1.161
Total Current Liabilities 2009,18.52
Total Current Liabilities 2010,23.73
Total Current Liabilities YoY % change,28.132
Current Ratio 2009,5.07
Current Ratio 2010,3.91
Current Ratio YoY % change,-22.880
Quick Ratio 2009,4.49
Quick Ratio 2010,3.61
Quick Ratio YoY % change,-19.599
