Gross Margin % 2009,89.9
Gross Margin % 2010,89.7
Gross Margin % YoY % change,-0.222
Operating Margin % 2009,13.9
Operating Margin % 2010,16.0
Operating Margin % YoY % change,15.108
Earnings Per Share USD 2009,0.90
Earnings Per Share USD 2010,1.22
Earnings Per Share USD YoY % change,35.556
Book Value Per Share USD 2009,7.09
Book Value Per Share USD 2010,8.34
Book Value Per Share USD YoY % change,17.630
SG&A 2009,50.05
SG&A 2010,48.10
SG&A YoY % change,-3.896
R&D 2009,25.42
R&D 2010,25.57
R&D YoY % change,0.590
Return on Assets % 2009,8.10
Return on Assets % 2010,9.49
Return on Assets % YoY % change,17.160
Return on Equity % 2009,13.75
Return on Equity % 2010,16.34
Return on Equity % YoY % change,18.836
Return on Invested Capital % 2009,13.75
Return on Invested Capital % 2010,16.34
Return on Invested Capital % YoY % change,18.836
Cap Ex as a % of Sales 2009,1.45
Cap Ex as a % of Sales 2010,2.84
Cap Ex as a % of Sales YoY % change,95.862
Total Current Assets 2009,61.50
Total Current Assets 2010,58.74
Total Current Assets YoY % change,-4.488
Total Current Liabilities 2009,31.20
Total Current Liabilities 2010,29.56
Total Current Liabilities YoY % change,-5.256
Current Ratio 2009,1.97
Current Ratio 2010,1.99
Current Ratio YoY % change,1.015
Quick Ratio 2009,1.83
Quick Ratio 2010,1.89
Quick Ratio YoY % change,3.279
