Gross Margin % 2009,43.7
Gross Margin % 2010,42.0
Gross Margin % YoY % change,-3.890
Operating Margin % 2009,19.7
Operating Margin % 2010,18.4
Operating Margin % YoY % change,-6.599
Earnings Per Share USD 2009,2.40
Earnings Per Share USD 2010,2.52
Earnings Per Share USD YoY % change,5.000
Book Value Per Share USD 2009,11.14
Book Value Per Share USD 2010,12.25
Book Value Per Share USD YoY % change,9.964
SG&A 2009,23.83
SG&A 2010,23.52
SG&A YoY % change,-1.301
Return on Assets % 2009,4.64
Return on Assets % 2010,4.11
Return on Assets % YoY % change,-11.422
Return on Equity % 2009,22.43
Return on Equity % 2010,21.83
Return on Equity % YoY % change,-2.675
Return on Invested Capital % 2009,20.77
Return on Invested Capital % 2010,21.60
Return on Invested Capital % YoY % change,3.996
Cap Ex as a % of Sales 2009,2.54
Cap Ex as a % of Sales 2010,2.81
Cap Ex as a % of Sales YoY % change,10.630
Total Current Assets 2009,83.08
Total Current Assets 2010,83.48
Total Current Assets YoY % change,0.481
Total Current Liabilities 2009,74.65
Total Current Liabilities 2010,78.24
Total Current Liabilities YoY % change,4.809
Current Ratio 2009,1.11
Current Ratio 2010,1.07
Current Ratio YoY % change,-3.604
Quick Ratio 2009,0.14
Quick Ratio 2010,0.10
Quick Ratio YoY % change,-28.571
