Gross Margin % 2009,31.3
Gross Margin % 2010,30.9
Gross Margin % YoY % change,0.400
Operating Margin % 2009,12.6
Operating Margin % 2010,12.2
Operating Margin % YoY % change,0.400
Earnings Per Share USD 2009,2.41
Earnings Per Share USD 2010,2.81
Earnings Per Share USD YoY % change,-0.400
Book Value Per Share USD 2009,15.90
Book Value Per Share USD 2010,17.64
Book Value Per Share USD YoY % change,-1.740
SG&A 2009,12.74
SG&A 2010,12.44
SG&A YoY % change,0.300
R&D 2009,4.85
R&D 2010,5.12
R&D YoY % change,-0.270
Return on Assets % 2009,6.64
Return on Assets % 2010,7.17
Return on Assets % YoY % change,-0.530
Return on Equity % 2009,15.69
Return on Equity % 2010,17.15
Return on Equity % YoY % change,-1.460
Return on Invested Capital % 2009,10.55
Return on Invested Capital % 2010,11.44
Return on Invested Capital % YoY % change,-0.890
Cap Ex as a % of Sales 2009,3.19
Cap Ex as a % of Sales 2010,4.06
Cap Ex as a % of Sales YoY % change,-0.870
Total Current Assets 2009,39.61
Total Current Assets 2010,37.42
Total Current Assets YoY % change,2.190
Total Current Liabilities 2009,20.36
Total Current Liabilities 2010,19.19
Total Current Liabilities YoY % change,1.170
Current Ratio 2009,1.95
Current Ratio 2010,1.95
Current Ratio YoY % change,0.000
Quick Ratio 2009,1.23
Quick Ratio 2010,1.07
Quick Ratio YoY % change,0.160
