Gross Margin % 2009,46.9
Gross Margin % 2010,43.1
Gross Margin % YoY % change,-8.102
Operating Margin % 2009,30.3
Operating Margin % 2010,27.0
Operating Margin % YoY % change,-10.891
Earnings Per Share USD 2009,5.44
Earnings Per Share USD 2010,4.04
Earnings Per Share USD YoY % change,-25.735
Book Value Per Share USD 2009,24.66
Book Value Per Share USD 2010,29.40
Book Value Per Share USD YoY % change,19.221
SG&A 2009,7.80
SG&A 2010,6.31
SG&A YoY % change,-19.103
R&D 2009,8.75
R&D 2010,9.67
R&D YoY % change,10.514
Return on Assets % 2009,17.60
Return on Assets % 2010,10.42
Return on Assets % YoY % change,-40.795
Return on Equity % 2009,26.83
Return on Equity % 2010,15.37
Return on Equity % YoY % change,-42.713
Return on Invested Capital % 2009,19.67
Return on Invested Capital % 2010,11.09
Return on Invested Capital % YoY % change,-43.620
Cap Ex as a % of Sales 2009,2.24
Cap Ex as a % of Sales 2010,3.41
Cap Ex as a % of Sales YoY % change,52.232
Total Current Assets 2009,45.95
Total Current Assets 2010,42.81
Total Current Assets YoY % change,-6.834
Total Current Liabilities 2009,10.94
Total Current Liabilities 2010,10.75
Total Current Liabilities YoY % change,-1.737
Current Ratio 2009,4.20
Current Ratio 2010,3.98
Current Ratio YoY % change,-5.238
Quick Ratio 2009,3.35
Quick Ratio 2010,3.08
Quick Ratio YoY % change,-8.060
