Gross Margin % 2009,46.1
Gross Margin % 2010,46.9
Gross Margin % YoY % change,-0.800
Operating Margin % 2009,18.2
Operating Margin % 2010,19.0
Operating Margin % YoY % change,-0.800
Earnings Per Share USD 2009,11.52
Earnings Per Share USD 2010,13.06
Earnings Per Share USD YoY % change,-1.540
Book Value Per Share USD 2009,18.77
Book Value Per Share USD 2010,17.09
Book Value Per Share USD YoY % change,1.680
SG&A 2009,21.87
SG&A 2010,22.07
SG&A YoY % change,-0.200
R&D 2009,6.03
R&D 2010,5.85
R&D YoY % change,0.180
Return on Assets % 2009,13.33
Return on Assets % 2010,13.79
Return on Assets % YoY % change,-0.460
Return on Equity % 2009,64.94
Return on Equity % 2010,73.43
Return on Equity % YoY % change,-8.490
Return on Invested Capital % 2009,28.99
Return on Invested Capital % 2010,30.15
Return on Invested Capital % YoY % change,-1.160
Cap Ex as a % of Sales 2009,4.19
Cap Ex as a % of Sales 2010,3.84
Cap Ex as a % of Sales YoY % change,0.350
Total Current Assets 2009,42.41
Total Current Assets 2010,43.74
Total Current Assets YoY % change,-1.330
Total Current Liabilities 2009,35.75
Total Current Liabilities 2010,36.18
Total Current Liabilities YoY % change,-0.430
Current Ratio 2009,1.19
Current Ratio 2010,1.21
Current Ratio YoY % change,-0.020
Quick Ratio 2009,0.98
Quick Ratio 2010,0.98
Quick Ratio YoY % change,0.000
