Gross Margin % 2009,53.6
Gross Margin % 2010,49.3
Gross Margin % YoY % change,4.300
Operating Margin % 2009,32.3
Operating Margin % 2010,21.8
Operating Margin % YoY % change,10.500
Earnings Per Share USD 2009,2.62
Earnings Per Share USD 2010,1.88
Earnings Per Share USD YoY % change,0.740
Book Value Per Share USD 2009,8.94
Book Value Per Share USD 2010,9.58
Book Value Per Share USD YoY % change,-0.640
SG&A 2009,10.88
SG&A 2010,11.93
SG&A YoY % change,-1.050
R&D 2009,11.24
R&D 2010,12.49
R&D YoY % change,-1.250
Return on Assets % 2009,25.30
Return on Assets % 2010,13.19
Return on Assets % YoY % change,12.110
Return on Equity % 2009,32.03
Return on Equity % 2010,20.91
Return on Equity % YoY % change,11.120
Return on Invested Capital % 2009,32.03
Return on Invested Capital % 2010,13.53
Return on Invested Capital % YoY % change,18.500
Cap Ex as a % of Sales 2009,8.59
Cap Ex as a % of Sales 2010,5.94
Cap Ex as a % of Sales YoY % change,2.650
Total Current Assets 2009,52.68
Total Current Assets 2010,38.19
Total Current Assets YoY % change,14.490
Total Current Liabilities 2009,14.78
Total Current Liabilities 2010,17.07
Total Current Liabilities YoY % change,-2.290
Current Ratio 2009,3.56
Current Ratio 2010,2.24
Current Ratio YoY % change,1.320
Quick Ratio 2009,2.32
Quick Ratio 2010,1.28
Quick Ratio YoY % change,1.040
