Gross Margin % 2009,89.4
Gross Margin % 2010,89.6
Gross Margin % YoY % change,-0.200
Operating Margin % 2009,26.1
Operating Margin % 2010,26.1
Operating Margin % YoY % change,0.000
Earnings Per Share USD 2009,1.47
Earnings Per Share USD 2010,1.65
Earnings Per Share USD YoY % change,-0.180
Book Value Per Share USD 2009,10.21
Book Value Per Share USD 2010,11.78
Book Value Per Share USD YoY % change,-1.570
SG&A 2009,42.83
SG&A 2010,42.70
SG&A YoY % change,0.130
R&D 2009,17.90
R&D 2010,17.50
R&D YoY % change,0.400
Return on Assets % 2009,10.05
Return on Assets % 2010,9.72
Return on Assets % YoY % change,0.330
Return on Equity % 2009,15.37
Return on Equity % 2010,15.18
Return on Equity % YoY % change,0.190
Return on Invested Capital % 2009,11.54
Return on Invested Capital % 2010,11.12
Return on Invested Capital % YoY % change,0.420
Cap Ex as a % of Sales 2009,4.46
Cap Ex as a % of Sales 2010,4.99
Cap Ex as a % of Sales YoY % change,-0.530
Total Current Assets 2009,39.50
Total Current Assets 2010,41.95
Total Current Assets YoY % change,-2.450
Total Current Liabilities 2009,13.12
Total Current Liabilities 2010,13.91
Total Current Liabilities YoY % change,-0.790
Current Ratio 2009,3.01
Current Ratio 2010,3.02
Current Ratio YoY % change,-0.010
Quick Ratio 2009,2.83
Quick Ratio 2010,2.84
Quick Ratio YoY % change,-0.010
