Gross Margin % 2009,7.5
Gross Margin % 2010,7.6
Gross Margin % YoY % change,-0.100
Operating Margin % 2009,2.4
Operating Margin % 2010,3.5
Operating Margin % YoY % change,-1.100
Earnings Per Share USD 2009,0.78
Earnings Per Share USD 2010,1.73
Earnings Per Share USD YoY % change,-0.950
Book Value Per Share USD 2009,7.50
Book Value Per Share USD 2010,9.18
Book Value Per Share USD YoY % change,-1.680
SG&A 2009,4.40
SG&A 2010,3.66
SG&A YoY % change,0.740
R&D 2009,0.21
R&D 2010,0.15
R&D YoY % change,0.060
Return on Assets % 2009,2.89
Return on Assets % 2010,5.68
Return on Assets % YoY % change,-2.790
Return on Equity % 2009,11.21
Return on Equity % 2010,22.12
Return on Equity % YoY % change,-10.910
Return on Invested Capital % 2009,4.20
Return on Invested Capital % 2010,10.43
Return on Invested Capital % YoY % change,-6.230
Cap Ex as a % of Sales 2009,2.97
Cap Ex as a % of Sales 2010,2.78
Cap Ex as a % of Sales YoY % change,0.190
Total Current Assets 2009,73.09
Total Current Assets 2010,72.76
Total Current Assets YoY % change,0.330
Total Current Liabilities 2009,56.62
Total Current Liabilities 2010,55.11
Total Current Liabilities YoY % change,1.510
Current Ratio 2009,1.29
Current Ratio 2010,1.32
Current Ratio YoY % change,-0.030
Quick Ratio 2009,0.61
Quick Ratio 2010,0.52
Quick Ratio YoY % change,0.090
