Gross Margin % 2009,79.6
Gross Margin % 2010,80.2
Gross Margin % YoY % change,-0.600
Operating Margin % 2009,56.9
Operating Margin % 2010,59.4
Operating Margin % YoY % change,-2.500
Earnings Per Share USD 2009,2.71
Earnings Per Share USD 2010,5.16
Earnings Per Share USD YoY % change,-2.450
Book Value Per Share USD 2009,29.95
Book Value Per Share USD 2010,32.56
Book Value Per Share USD YoY % change,-2.610
SG&A 2009,19.95
SG&A 2010,17.64
SG&A YoY % change,2.310
Return on Assets % 2009,9.03
Return on Assets % 2010,10.71
Return on Assets % YoY % change,-1.680
Return on Equity % 2009,12.31
Return on Equity % 2010,14.19
Return on Equity % YoY % change,-1.880
Return on Invested Capital % 2009,12.09
Return on Invested Capital % 2010,14.10
Return on Invested Capital % YoY % change,-2.010
Cap Ex as a % of Sales 2009,2.99
Cap Ex as a % of Sales 2010,3.84
Cap Ex as a % of Sales YoY % change,-0.850
Total Current Assets 2009,26.14
Total Current Assets 2010,26.44
Total Current Assets YoY % change,-0.300
Total Current Liabilities 2009,10.47
Total Current Liabilities 2010,9.93
Total Current Liabilities YoY % change,0.540
Current Ratio 2009,2.50
Current Ratio 2010,2.66
Current Ratio YoY % change,-0.160
Quick Ratio 2009,1.41
Quick Ratio 2010,1.27
Quick Ratio YoY % change,0.140
