Gross Margin % 2009,58.5
Gross Margin % 2010,69.9
Gross Margin % YoY % change,-11.400
Operating Margin % 2009,12.2
Operating Margin % 2010,16.1
Operating Margin % YoY % change,-3.900
Earnings Per Share USD 2009,0.90
Earnings Per Share USD 2010,0.82
Earnings Per Share USD YoY % change,0.080
Book Value Per Share USD 2009,9.59
Book Value Per Share USD 2010,10.11
Book Value Per Share USD YoY % change,-0.520
SG&A 2009,27.71
SG&A 2010,32.46
SG&A YoY % change,-4.750
R&D 2009,17.11
R&D 2010,20.17
R&D YoY % change,-3.060
Return on Assets % 2009,8.25
Return on Assets % 2010,7.06
Return on Assets % YoY % change,1.190
Return on Equity % 2009,9.83
Return on Equity % 2010,8.36
Return on Equity % YoY % change,1.470
Return on Invested Capital % 2009,9.75
Return on Invested Capital % 2010,8.27
Return on Invested Capital % YoY % change,1.480
Cap Ex as a % of Sales 2009,11.63
Cap Ex as a % of Sales 2010,12.14
Cap Ex as a % of Sales YoY % change,-0.510
Total Current Assets 2009,29.11
Total Current Assets 2010,23.36
Total Current Assets YoY % change,5.750
Total Current Liabilities 2009,10.89
Total Current Liabilities 2010,8.17
Total Current Liabilities YoY % change,2.720
Current Ratio 2009,2.67
Current Ratio 2010,2.86
Current Ratio YoY % change,-0.190
Quick Ratio 2009,2.41
Quick Ratio 2010,2.56
Quick Ratio YoY % change,-0.150
