Gross Margin % 2009,36.0
Gross Margin % 2010,35.7
Gross Margin % YoY % change,0.300
Operating Margin % 2009,17.5
Operating Margin % 2010,16.4
Operating Margin % YoY % change,1.100
Earnings Per Share USD 2009,4.28
Earnings Per Share USD 2010,4.60
Earnings Per Share USD YoY % change,-0.320
Book Value Per Share USD 2009,16.86
Book Value Per Share USD 2010,19.67
Book Value Per Share USD YoY % change,-2.810
SG&A 2009,18.42
SG&A 2010,19.31
SG&A YoY % change,-0.890
Return on Assets % 2009,12.21
Return on Assets % 2010,10.78
Return on Assets % YoY % change,1.430
Return on Equity % 2009,27.67
Return on Equity % 2010,25.07
Return on Equity % YoY % change,2.600
Return on Invested Capital % 2009,15.68
Return on Invested Capital % 2010,13.24
Return on Invested Capital % YoY % change,2.440
Cap Ex as a % of Sales 2009,3.80
Cap Ex as a % of Sales 2010,5.48
Cap Ex as a % of Sales YoY % change,-1.680
Total Current Assets 2009,42.15
Total Current Assets 2010,35.91
Total Current Assets YoY % change,6.240
Total Current Liabilities 2009,22.03
Total Current Liabilities 2010,23.17
Total Current Liabilities YoY % change,-1.140
Current Ratio 2009,1.91
Current Ratio 2010,1.55
Current Ratio YoY % change,0.360
Quick Ratio 2009,1.14
Quick Ratio 2010,0.88
Quick Ratio YoY % change,0.260
