Gross Margin % 2009,56.2
Gross Margin % 2010,54.7
Gross Margin % YoY % change,-2.669
Operating Margin % 2009,21.4
Operating Margin % 2010,19.3
Operating Margin % YoY % change,-9.813
Earnings Per Share USD 2009,1.77
Earnings Per Share USD 2010,2.05
Earnings Per Share USD YoY % change,15.819
Book Value Per Share USD 2009,7.07
Book Value Per Share USD 2010,8.92
Book Value Per Share USD YoY % change,26.167
SG&A 2009,27.17
SG&A 2010,28.07
SG&A YoY % change,3.312
R&D 2009,7.59
R&D 2010,7.37
R&D YoY % change,-2.899
Return on Assets % 2009,17.44
Return on Assets % 2010,15.69
Return on Assets % YoY % change,-10.034
Return on Equity % 2009,28.68
Return on Equity % 2010,26.31
Return on Equity % YoY % change,-8.264
Return on Invested Capital % 2009,28.68
Return on Invested Capital % 2010,21.64
Return on Invested Capital % YoY % change,-24.547
Cap Ex as a % of Sales 2009,4.29
Cap Ex as a % of Sales 2010,4.66
Cap Ex as a % of Sales YoY % change,8.625
Total Current Assets 2009,74.67
Total Current Assets 2010,53.98
Total Current Assets YoY % change,-27.709
Total Current Liabilities 2009,30.22
Total Current Liabilities 2010,26.57
Total Current Liabilities YoY % change,-12.078
Current Ratio 2009,2.47
Current Ratio 2010,2.03
Current Ratio YoY % change,-17.814
Quick Ratio 2009,2.26
Quick Ratio 2010,1.82
Quick Ratio YoY % change,-19.469
