Gross Margin % 2009,30.1
Gross Margin % 2010,30.5
Gross Margin % YoY % change,-0.400
Operating Margin % 2009,18.0
Operating Margin % 2010,17.8
Operating Margin % YoY % change,0.200
Earnings Per Share USD 2009,0.99
Earnings Per Share USD 2010,1.15
Earnings Per Share USD YoY % change,-0.160
Book Value Per Share USD 2009,6.38
Book Value Per Share USD 2010,6.46
Book Value Per Share USD YoY % change,-0.080
SG&A 2009,12.06
SG&A 2010,12.63
SG&A YoY % change,-0.570
Return on Assets % 2009,10.59
Return on Assets % 2010,11.58
Return on Assets % YoY % change,-0.990
Return on Equity % 2009,16.05
Return on Equity % 2010,17.35
Return on Equity % YoY % change,-1.300
Return on Invested Capital % 2009,0.27
Return on Invested Capital % 2010,14.18
Return on Invested Capital % YoY % change,-13.910
Cap Ex as a % of Sales 2009,12.66
Cap Ex as a % of Sales 2010,5.30
Cap Ex as a % of Sales YoY % change,7.360
Total Current Assets 2009,36.97
Total Current Assets 2010,34.99
Total Current Assets YoY % change,1.980
Total Current Liabilities 2009,11.64
Total Current Liabilities 2010,20.48
Total Current Liabilities YoY % change,-8.840
Current Ratio 2009,3.18
Current Ratio 2010,1.71
Current Ratio YoY % change,1.470
Quick Ratio 2009,2.84
Quick Ratio 2010,1.48
Quick Ratio YoY % change,1.360
