Gross Margin % 2009,31.0
Gross Margin % 2010,30.4
Gross Margin % YoY % change,0.600
Operating Margin % 2009,15.2
Operating Margin % 2010,18.6
Operating Margin % YoY % change,-3.400
Earnings Per Share USD 2009,1.15
Earnings Per Share USD 2010,1.53
Earnings Per Share USD YoY % change,-0.380
Book Value Per Share USD 2009,21.21
Book Value Per Share USD 2010,21.71
Book Value Per Share USD YoY % change,-0.500
SG&A 2009,12.82
SG&A 2010,11.69
SG&A YoY % change,1.130
Return on Assets % 2009,2.87
Return on Assets % 2010,3.35
Return on Assets % YoY % change,-0.480
Return on Equity % 2009,5.50
Return on Equity % 2010,7.28
Return on Equity % YoY % change,-1.780
Return on Invested Capital % 2009,2.48
Return on Invested Capital % 2010,2.53
Return on Invested Capital % YoY % change,-0.050
Cap Ex as a % of Sales 2009,5.96
Cap Ex as a % of Sales 2010,5.23
Cap Ex as a % of Sales YoY % change,0.730
Total Current Assets 2009,11.81
Total Current Assets 2010,12.15
Total Current Assets YoY % change,-0.340
Total Current Liabilities 2009,9.08
Total Current Liabilities 2010,9.78
Total Current Liabilities YoY % change,-0.700
Current Ratio 2009,1.30
Current Ratio 2010,1.24
Current Ratio YoY % change,0.060
Quick Ratio 2009,1.14
Quick Ratio 2010,1.10
Quick Ratio YoY % change,0.040
