Gross Margin % 2009,67.0
Gross Margin % 2010,64.5
Gross Margin % YoY % change,2.500
Operating Margin % 2009,18.8
Operating Margin % 2010,13.9
Operating Margin % YoY % change,4.900
Earnings Per Share USD 2009,1.15
Earnings Per Share USD 2010,0.79
Earnings Per Share USD YoY % change,0.360
Book Value Per Share USD 2009,12.58
Book Value Per Share USD 2010,13.48
Book Value Per Share USD YoY % change,-0.900
SG&A 2009,25.28
SG&A 2010,26.53
SG&A YoY % change,-1.250
R&D 2009,22.42
R&D 2010,23.08
R&D YoY % change,-0.660
Return on Assets % 2009,7.70
Return on Assets % 2010,4.61
Return on Assets % YoY % change,3.090
Return on Equity % 2009,9.95
Return on Equity % 2010,6.21
Return on Equity % YoY % change,3.740
Return on Invested Capital % 2009,9.95
Return on Invested Capital % 2010,4.95
Return on Invested Capital % YoY % change,5.000
Cap Ex as a % of Sales 2009,4.53
Cap Ex as a % of Sales 2010,5.99
Cap Ex as a % of Sales YoY % change,-1.460
Total Current Assets 2009,37.96
Total Current Assets 2010,44.47
Total Current Assets YoY % change,-6.510
Total Current Liabilities 2009,17.38
Total Current Liabilities 2010,14.69
Total Current Liabilities YoY % change,2.690
Current Ratio 2009,2.18
Current Ratio 2010,3.03
Current Ratio YoY % change,-0.850
Quick Ratio 2009,1.96
Quick Ratio 2010,2.82
Quick Ratio YoY % change,-0.860
