Gross Margin % 2009,37.2
Gross Margin % 2010,36.3
Gross Margin % YoY % change,-2.419
Operating Margin % 2009,13.1
Operating Margin % 2010,11.7
Operating Margin % YoY % change,-10.687
Earnings Per Share USD 2009,2.96
Earnings Per Share USD 2010,4.16
Earnings Per Share USD YoY % change,40.541
Book Value Per Share USD 2009,5.50
Book Value Per Share USD 2010,12.24
Book Value Per Share USD YoY % change,122.545
SG&A 2009,16.85
SG&A 2010,16.53
SG&A YoY % change,-1.899
R&D 2009,7.55
R&D 2010,8.08
R&D YoY % change,7.020
Return on Assets % 2009,19.36
Return on Assets % 2010,11.16
Return on Assets % YoY % change,-42.355
Return on Equity % 2009,65.75
Return on Equity % 2010,48.47
Return on Equity % YoY % change,-26.281
Return on Invested Capital % 2009,30.94
Return on Invested Capital % 2010,27.18
Return on Invested Capital % YoY % change,-12.153
Cap Ex as a % of Sales 2009,7.32
Cap Ex as a % of Sales 2010,4.21
Cap Ex as a % of Sales YoY % change,-42.486
Total Current Assets 2009,65.27
Total Current Assets 2010,59.65
Total Current Assets YoY % change,-8.610
Total Current Liabilities 2009,39.57
Total Current Liabilities 2010,39.91
Total Current Liabilities YoY % change,0.859
Current Ratio 2009,1.65
Current Ratio 2010,1.49
Current Ratio YoY % change,-9.697
Quick Ratio 2009,0.90
Quick Ratio 2010,0.65
Quick Ratio YoY % change,-27.778
