Gross Margin % 2009,53.6
Gross Margin % 2010,49.3
Gross Margin % YoY % change,-8.022
Operating Margin % 2009,32.3
Operating Margin % 2010,21.8
Operating Margin % YoY % change,-32.508
Earnings Per Share USD 2009,2.62
Earnings Per Share USD 2010,1.88
Earnings Per Share USD YoY % change,-28.244
Book Value Per Share USD 2009,8.94
Book Value Per Share USD 2010,9.58
Book Value Per Share USD YoY % change,7.159
SG&A 2009,10.88
SG&A 2010,11.93
SG&A YoY % change,9.651
R&D 2009,11.24
R&D 2010,12.49
R&D YoY % change,11.121
Return on Assets % 2009,25.30
Return on Assets % 2010,13.19
Return on Assets % YoY % change,-47.866
Return on Equity % 2009,32.03
Return on Equity % 2010,20.91
Return on Equity % YoY % change,-34.717
Return on Invested Capital % 2009,32.03
Return on Invested Capital % 2010,13.53
Return on Invested Capital % YoY % change,-57.758
Cap Ex as a % of Sales 2009,8.59
Cap Ex as a % of Sales 2010,5.94
Cap Ex as a % of Sales YoY % change,-30.850
Total Current Assets 2009,52.68
Total Current Assets 2010,38.19
Total Current Assets YoY % change,-27.506
Total Current Liabilities 2009,14.78
Total Current Liabilities 2010,17.07
Total Current Liabilities YoY % change,15.494
Current Ratio 2009,3.56
Current Ratio 2010,2.24
Current Ratio YoY % change,-37.079
Quick Ratio 2009,2.32
Quick Ratio 2010,1.28
Quick Ratio YoY % change,-44.828
